s1b1_vwret,s1b2_vwret,s1b3_vwret,s1b4_vwret,s1b5_vwret,s2b1_vwret,s2b2_vwret,s2b3_vwret,s2b4_vwret,s2b5_vwret,s3b1_vwret,s3b2_vwret,s3b3_vwret,s3b4_vwret,s3b5_vwret,s4b1_vwret,s4b2_vwret,s4b3_vwret,s4b4_vwret,s4b5_vwret,s5b1_vwret,s5b2_vwret,s5b3_vwret,s5b4_vwret,s5b5_vwret,s1b1_ewret,s1b2_ewret,s1b3_ewret,s1b4_ewret,s1b5_ewret,s2b1_ewret,s2b2_ewret,s2b3_ewret,s2b4_ewret,s2b5_ewret,s3b1_ewret,s3b2_ewret,s3b3_ewret,s3b4_ewret,s3b5_ewret,s4b1_ewret,s4b2_ewret,s4b3_ewret,s4b4_ewret,s4b5_ewret,s5b1_ewret,s5b2_ewret,s5b3_ewret,s5b4_ewret,s5b5_ewret,s1b1_nfirms,s1b2_nfirms,s1b3_nfirms,s1b4_nfirms,s1b5_nfirms,s2b1_nfirms,s2b2_nfirms,s2b3_nfirms,s2b4_nfirms,s2b5_nfirms,s3b1_nfirms,s3b2_nfirms,s3b3_nfirms,s3b4_nfirms,s3b5_nfirms,s4b1_nfirms,s4b2_nfirms,s4b3_nfirms,s4b4_nfirms,s4b5_nfirms,s5b1_nfirms,s5b2_nfirms,s5b3_nfirms,s5b4_nfirms,s5b5_nfirms,s1b1_msize,s1b2_msize,s1b3_msize,s1b4_msize,s1b5_msize,s2b1_msize,s2b2_msize,s2b3_msize,s2b4_msize,s2b5_msize,s3b1_msize,s3b2_msize,s3b3_msize,s3b4_msize,s3b5_msize,s4b1_msize,s4b2_msize,s4b3_msize,s4b4_msize,s4b5_msize,s5b1_msize,s5b2_msize,s5b3_msize,s5b4_msize,s5b5_msize,s1b1_level,s1b2_level,s1b3_level,s1b4_level,s1b5_level,s2b1_level,s2b2_level,s2b3_level,s2b4_level,s2b5_level,s3b1_level,s3b2_level,s3b3_level,s3b4_level,s3b5_level,s4b1_level,s4b2_level,s4b3_level,s4b4_level,s4b5_level,s5b1_level,s5b2_level,s5b3_level,s5b4_level,s5b5_level,year,month,DATE
-0.132998,-0.097592,-0.088153,-0.04321,-0.057976,-0.086285,-0.081768,-0.072811,-0.040384,-0.075752,-0.142913,-0.112239,-0.069727,-0.072437,-0.069998,-0.137669,-0.12506,-0.131506,-0.101088,-0.120599,-0.09587,-0.089375,-0.069788,-0.081828,-0.038942,-0.158214,-0.12514,-0.129658,-0.080056,-0.099123,-0.092325,-0.085066,-0.069788,-0.046538,-0.077847,-0.147498,-0.11953,-0.07756,-0.080255,-0.079842,-0.136964,-0.129463,-0.134645,-0.114646,-0.120771,-0.13102,-0.131532,-0.112862,-0.117376,-0.105556,389,291,361,497,822,146,113,156,111,103,105,105,90,74,46,120,71,56,56,34,124,81,62,36,9,183.9,181.3,168.43,166.57,116.91,825.56,835.17,862.27,880.11,881.53,2082.02,1983.82,2117.56,1980.34,2135.68,4988.16,4935.8,4135.42,4500.42,4374.89,36868.05,34747.45,32016.7,27645.15,36291.49,474.72526008,11494.422997,908259.06879,9729906.1265,29177422.703,22183.98061,893174.40952,2024991.9717,5492770.0131,15910308.018,101026.0627,1083672.1284,2218670.5393,3295640.0646,4604032.7946,160768.33166,352044.76681,904800.22036,2209278.2522,1526181.475,123247.93052,125798.3638,297917.6504,149980.26,631631.10576,2008,9,20080930
-0.24,-0.19271,-0.198761,-0.162594,-0.217192,-0.229044,-0.234063,-0.182695,-0.185165,-0.222864,-0.232472,-0.191636,-0.162644,-0.187529,-0.202815,-0.202855,-0.200899,-0.250644,-0.212758,-0.173051,-0.149725,-0.149203,-0.14778,-0.275145,-0.136029,-0.248742,-0.20932,-0.208758,-0.182482,-0.203937,-0.248904,-0.237459,-0.203284,-0.202285,-0.243448,-0.243964,-0.205147,-0.187673,-0.202192,-0.236266,-0.223354,-0.211762,-0.251668,-0.238026,-0.163359,-0.197116,-0.177355,-0.222565,-0.277145,-0.123562,386,289,355,492,816,146,113,156,111,103,105,104,90,74,46,119,71,56,54,34,124,81,62,35,9,160.86,163.61,154.7,160.02,110.59,754.2,771.26,815.83,844,814.77,1784.86,1758.51,1972.63,1829.22,1945.88,4298.4,4262.09,3577.32,3925.17,3782.23,33252.25,31514.05,29746.94,25943.67,37656.47,360.79119766,9279.3327416,727732.58802,8147881.7697,22840319.912,17102.872955,684115.3277,1655036.0634,4475701.2537,12364473.132,77540.331855,876001.53643,1857817.0881,2677611.9789,3670265.8834,128155.67174,281319.3252,678017.47393,1739236.6298,1262074.2445,104794.63412,107028.87052,253891.38003,108713.94137,545710.95808,2008,10,20081031
-0.130461,-0.126825,-0.129783,-0.118926,-0.164543,-0.109334,-0.105206,-0.113414,-0.09042,-0.164123,-0.112711,-0.101383,-0.091584,-0.092528,-0.072999,-0.08167,-0.085607,-0.083422,-0.077313,-0.165835,-0.058485,-0.050584,-0.064679,-0.147353,-0.178233,-0.147263,-0.153087,-0.153405,-0.150261,-0.177041,-0.125196,-0.12255,-0.124381,-0.104416,-0.191386,-0.126939,-0.11637,-0.119934,-0.118177,-0.07948,-0.112754,-0.090972,-0.101138,-0.08073,-0.202411,-0.09871,-0.067943,-0.081092,-0.104845,-0.190117,383,286,350,488,806,145,113,154,109,103,105,104,88,74,45,119,71,56,53,34,123,81,62,35,9,122.81,131.7,123.96,134.47,87.5,581.01,591.01,660.29,687.51,632.5,1365.68,1419.53,1640.67,1487.95,1536.56,3421.68,3390.57,2669.45,3065.77,3193.27,28196.28,26725.98,25197.06,19006.84,31614.24,313.72201722,8102.4813666,633285.26955,7178886.7824,19082105.152,15232.947444,612142.29054,1467331.8033,4071008.3463,10335178.708,68800.683512,787189.87266,1687670.7679,2429857.8978,3402340.1441,117689.19803,257236.42173,621455.90022,1604771.0282,1052778.1622,98665.719947,101614.92214,237469.93946,92694.615963,448447.25689,2008,11,20081128
0.035438,0.060708,0.061247,0.030845,0.036858,0.046075,0.047573,0.070917,0.059086,0.067225,0.063213,0.043125,0.017355,0.029928,0.100273,0.046722,0.068104,0.009487,0.035689,0.023642,0.014055,0.012558,0.00509,-0.018575,0.037399,0.03167,0.045147,0.046439,0.007777,-0.019553,0.04745,0.058653,0.111102,0.056044,0.08103,0.066355,0.059979,0.037109,0.036265,0.115734,0.056373,0.06413,0.013871,0.059779,0.062342,0.022009,0.044354,0.018032,0.030925,0.135727,383,283,349,486,795,145,113,153,109,101,104,104,88,74,45,117,71,56,52,34,122,81,62,35,9,106.68,116.2,106.75,117.45,73.77,518.06,531.69,590.9,624.75,522.25,1200.17,1292.43,1488.43,1385.02,1480.32,3084.73,3084.82,2487.48,2662.52,2643.3,26206.17,25274.17,23649.88,16058.78,25685.04,324.83969807,8594.3668054,672072.09245,7400319.5452,19785433.384,15934.805497,641263.73572,1571390.5728,4311547.9455,11029961.097,73149.781118,821137.43592,1716960.2941,2502578.6849,3743502.9974,123187.87274,274755.25099,627351.65234,1662043.7015,1077667.9435,100052.46664,102891.00233,238678.66145,90972.813472,465218.73585,2008,12,20081231
-0.065729,-0.079285,-0.097266,-0.16365,-0.151338,-0.065856,-0.071474,-0.105222,-0.137081,-0.180707,-0.065885,-0.086316,-0.081986,-0.086585,-0.17372,-0.046184,-0.064033,-0.065968,-0.088341,-0.160037,-0.034116,-0.0902,-0.109205,-0.190637,-0.136171,0.040743,0.039678,0.00115,-0.07081,-0.028569,-0.07502,-0.059902,-0.087582,-0.123251,-0.163198,-0.081662,-0.087511,-0.06884,-0.075326,-0.166248,-0.031958,-0.067189,-0.060524,-0.070113,-0.134902,-0.041665,-0.051043,-0.091836,-0.124368,-0.163169,378,281,347,482,788,145,113,153,108,100,104,104,86,73,45,117,70,56,51,34,122,81,62,35,9,110.57,123.8,113.79,121.15,76.93,542.3,558.46,633.84,666.74,548.47,1264.68,1342.13,1465.17,1429.15,1686.56,3260.35,3217.86,2514.34,2718.63,2688.98,26502.16,25573.61,23776.88,15614.66,26457.34,303.48830955,7912.9624333,606702.32831,6189257.2516,16791145.467,14885.402946,595430.05148,1406045.714,3720516.6415,9036769.9167,68330.307789,750260.137,1576193.5874,2285892.9095,3093181.6567,117498.56402,257161.84801,585966.51854,1515217.0988,905201.19883,96639.076689,93610.23392,212613.75823,73630.02923,401869.43537,2009,1,20090130
-0.113833,-0.105913,-0.122488,-0.139089,-0.14727,-0.103107,-0.092351,-0.109655,-0.14487,-0.190733,-0.071945,-0.103323,-0.098247,-0.131316,-0.109687,-0.06433,-0.087238,-0.109863,-0.127395,-0.140188,-0.078654,-0.100818,-0.120819,-0.192074,-0.123725,-0.117125,-0.118135,-0.122131,-0.127563,-0.12396,-0.104891,-0.114425,-0.12442,-0.152269,-0.210861,-0.090533,-0.112962,-0.121184,-0.142094,-0.149984,-0.069153,-0.098491,-0.130506,-0.12983,-0.192257,-0.085129,-0.109052,-0.126197,-0.175067,-0.161513,373,281,347,478,782,145,112,153,108,100,104,104,86,73,44,117,70,56,51,32,122,81,62,34,8,104.22,114.39,103.05,101.83,65.56,507.45,513.05,568.73,574.89,449.03,1180.54,1226.44,1344.51,1307.74,1347.67,3117.72,3016.91,2353.63,2482.04,2232.08,25585.1,23227.76,21357.11,12702.54,23975.74,268.94132481,7074.8768431,532388.57352,5328399.6497,14318313.474,13350.613705,540441.49079,1251865.7712,3181525.3957,7313159.6802,63414.283796,672741.00887,1421337.296,1985718.5962,2753899.8403,109939.8814,234727.56271,521590.47891,1322186.0165,778302.85317,89038.026751,84172.637356,186925.97657,59487.614996,352148.13948,2009,2,20090227
0.111725,0.106438,0.103258,0.082827,0.101945,0.091163,0.102963,0.103202,0.085675,0.145689,0.096521,0.085489,0.099517,0.080853,0.138417,0.080856,0.095914,0.091524,0.096615,0.101221,0.08391,0.079446,0.093904,0.130852,0.121939,0.206177,0.131518,0.127349,0.145827,0.118412,0.136475,0.118823,0.116341,0.096003,0.210179,0.109196,0.103588,0.109318,0.08568,0.198503,0.088537,0.103964,0.10726,0.106958,0.13624,0.096738,0.086458,0.115681,0.155872,0.061257,368,278,344,476,773,145,112,151,108,100,104,104,86,73,44,117,70,56,50,32,122,81,62,34,8,93.75,103.38,90.92,87.9,56.57,455.12,463.34,497.89,491.57,360.05,1096.01,1100.48,1209.44,1127.28,1187.62,2906.28,2736,2094.48,2113.97,1921.27,23429.51,20752.09,18561.72,10153.52,20965.36,298.98879433,7827.9125845,587361.95284,5769735.0075,15777993.941,14567.695702,596086.96801,1381060.8225,3454102.584,8378606.6008,69535.093882,730252.96497,1562784.5197,2146269.9018,3135086.3945,118829.18045,257241.22216,569328.52591,1449929.0185,857083.44627,96509.207576,90859.816704,204479.07348,67271.688393,395088.73146,2009,3,20090331
0.184138,0.164033,0.159787,0.180161,0.1785,0.147944,0.18646,0.156401,0.151523,0.175694,0.141402,0.187503,0.127467,0.151365,0.160773,0.112316,0.135992,0.16002,0.153242,0.173536,0.068744,0.069263,0.118805,0.148296,0.202697,0.210085,0.227313,0.187854,0.186744,0.235942,0.205505,0.276018,0.241444,0.212229,0.274059,0.226148,0.25227,0.202785,0.250204,0.299059,0.181989,0.187812,0.240237,0.194393,0.336636,0.175444,0.109926,0.193991,0.237039,0.361228,366,274,342,472,762,145,112,150,108,100,103,104,86,73,44,117,70,56,50,32,121,81,62,34,8,105.23,115.69,100.82,95.76,62.95,496.67,510.83,551.18,532.14,412.14,1212.1,1188.55,1324.39,1217.68,1359.19,3128.03,2985.66,2285,2339.51,2124.76,24729.46,22351.87,20357.72,11640.35,21500.23,354.04399294,9111.9485695,681214.7572,6809216.2362,18594365.859,16722.898875,707233.34407,1597060.1162,3977478.5698,9850677.5089,79367.495227,867177.58666,1761987.9741,2471140.0455,3639123.6394,132175.59868,292223.97044,660432.47662,1672119.0412,1005818.2792,103143.63654,97153.040188,228772.2098,77247.810695,475172.03206,2009,4,20090430
0.067495,0.052961,0.055161,0.044046,0.033127,0.051228,0.031307,0.019721,0.011846,0.056705,0.040339,0.009433,0.029625,0.016205,-0.01559,0.039171,0.022779,0.037357,0.094806,0.042193,0.048259,0.05725,0.048812,0.071385,0.099359,0.093082,0.131459,0.139844,0.119034,0.110423,0.078506,0.066101,0.048411,0.046233,0.10409,0.076133,0.035304,0.05314,0.053683,0.023219,0.066154,0.029513,0.055748,0.120869,0.106278,0.065625,0.09851,0.060992,0.078546,0.081108,362,271,338,465,754,145,112,150,108,99,103,104,86,73,44,117,70,56,50,32,121,80,62,34,8,126.39,135.63,118.37,115.05,74.58,569.72,609.16,634.59,612.7,490.05,1383.29,1407.97,1492.83,1397.34,1596.44,3482.09,3385.43,2651.94,2693.21,2504.68,26381.59,23988.25,22964.44,13445.62,26125,377.94019224,9594.5264777,718791.24442,7109134.9746,19210341.417,17579.579538,729374.69837,1628555.7388,4024595.7809,10409260.177,82569.100617,875357.67284,1814186.8678,2511184.87,3582389.7019,137353.04906,298880.54027,685104.25265,1830645.959,1048256.7699,108121.2453,102715.05174,239939.0389,82762.145661,522384.64999,2009,5,20090529
0.074973,0.052237,0.056204,0.021561,0.032394,0.068061,0.01994,0.007598,-0.013775,0.001408,0.018891,0.008759,-0.013444,0.015779,-0.001808,0.018232,0.009001,-0.007194,-0.015053,-0.001781,0.016789,-0.014218,-0.001153,-0.007547,-0.027768,0.096743,0.067631,0.055176,0.024992,0.037432,0.085117,0.027164,0.00965,-0.017643,0.000983,0.033453,0.003854,-0.00829,-0.004876,-0.001188,0.017117,0.00378,-0.008875,-0.024839,0.005271,-0.006836,-0.009997,0.004022,-0.024846,-0.008346,356,270,335,461,746,145,112,150,108,99,103,104,86,73,44,117,70,56,50,32,121,80,62,34,8,138.7,144.49,125.82,120.86,77.93,601.24,628.05,646.21,619.47,518.07,1440.76,1426.46,1537.72,1421.95,1583.5,3621.52,3467.3,2768.07,2954.15,2664.98,27583.23,25408.08,24446.7,14529.11,28865.85,406.27550227,10095.715757,759190.18752,7262415.0338,19832641.217,18776.063301,743918.42985,1640929.5053,3969156.974,10423916.415,84128.913497,883024.93069,1789796.9396,2550808.856,3575912.7413,139857.26985,301570.76401,680175.61266,1803089.2454,1046389.8245,109936.49288,101254.64913,239662.38919,82137.539748,507879.07303,2009,6,20090630
0.084941,0.070935,0.096129,0.095399,0.136356,0.060501,0.077283,0.112759,0.11941,0.127519,0.070038,0.096794,0.104592,0.121052,0.154973,0.080369,0.074221,0.097227,0.10623,0.111295,0.060396,0.0897,0.073628,0.084761,0.094536,0.086052,0.058691,0.082104,0.080652,0.089934,0.062699,0.075797,0.107696,0.115224,0.138946,0.069714,0.095591,0.104071,0.120246,0.164491,0.076434,0.072197,0.105769,0.102492,0.115612,0.068569,0.09229,0.080627,0.082352,0.100348,252,206,317,440,918,147,146,139,120,87,112,98,91,66,47,106,71,68,58,33,120,83,60,36,14,129.75,141.28,130.67,109.67,64.45,542.28,573.33,559.36,564.95,552.99,1370.74,1340.19,1362.45,1350.59,1291.94,3337.4,3008.39,3048.65,2833.36,3251.51,32587.41,24034.5,16984.32,16598.06,22676.65,440.78494971,10811.855355,832170.38106,7955242.1656,22536940.843,19912.033907,801410.67787,1825959.0754,4443114.0083,11753163.813,90021.13434,968496.44584,1976995.3811,2859589.3697,4130082.6666,151097.45877,323953.64769,746307.04695,1994631.4159,1162847.7801,116576.21731,110337.19116,257308.25158,89099.599755,555891.92908,2009,7,20090731
0.027822,0.016349,0.032726,0.03858,0.106278,0.001049,0.019935,0.018261,0.031683,0.08553,0.008731,0.009471,0.044499,0.040523,0.119186,0.020976,0.042693,0.03016,0.057083,0.148756,0.011982,0.037874,0.031483,0.073364,0.120144,0.053977,0.040156,0.067956,0.066739,0.117662,0.00102,0.014056,0.021101,0.028235,0.083433,0.006353,0.007032,0.049031,0.041196,0.130794,0.013055,0.042778,0.031816,0.0552,0.185371,0.017993,0.037642,0.02932,0.067954,0.113403,251,204,315,437,910,147,145,139,120,87,111,98,91,66,47,105,71,68,58,33,120,83,60,36,14,142.05,151.84,143.98,120.9,74.55,577.25,615.77,624.02,633.81,629.54,1473.03,1469.1,1504.49,1526.72,1496.24,3621,3234.47,3345.67,3252.1,3667.06,34493.83,26135.85,18227.64,17992.71,25674.63,453.04846858,10988.618378,859403.98895,8262155.4083,24932121.842,19932.921631,817386.79973,1859302.9141,4583885.1894,12758411.914,90807.108864,977669.07567,2064969.6986,2975468.5097,4622330.6993,154266.87906,337784.20077,768815.66749,2108490.961,1335828.3644,117973.03354,114516.10194,265409.08727,95636.302791,622679.009,2009,8,20090831
0.046964,0.062453,0.046068,0.067656,0.087585,0.080267,0.07111,0.056327,0.067282,0.074775,0.064971,0.039149,0.070071,0.076804,0.084471,0.067152,0.056733,0.058876,0.053087,0.086446,0.033711,0.035881,0.026589,0.049073,0.02578,0.074618,0.076784,0.063362,0.066626,0.078854,0.083975,0.069054,0.058959,0.06799,0.082566,0.067536,0.03966,0.067267,0.075285,0.096987,0.069847,0.056274,0.062567,0.054015,0.086616,0.044638,0.044221,0.040143,0.065832,0.04292,251,203,314,436,901,147,144,139,120,87,110,98,91,66,46,105,71,68,58,33,120,83,60,36,14,147.14,155.78,149.82,126.11,83.59,580.78,630.44,636.09,655.73,693.96,1490.86,1488.21,1587.57,1591.1,1697.86,3691.23,3372.93,3447.74,3467.85,4220.68,34801.48,27059.86,18806.65,19321.47,31054.57,474.32543686,11674.890561,898995.01191,8821139.7946,27115801.733,21532.877451,875511.17506,1964031.8693,4892298.1528,13712422.165,96706.937534,1015943.8423,2209664.1903,3203996.3931,5012783.5958,164626.20853,356947.71183,814080.45872,2220424.4206,1451305.3832,121950.02248,118625.05419,272466.04949,100329.46308,638731.67386,2009,9,20090930
-0.106082,-0.075552,-0.063869,-0.077307,-0.089551,-0.074843,-0.058894,-0.057812,-0.087657,-0.102887,-0.051004,-0.032017,-0.059368,-0.061386,-0.100081,-0.043351,-0.026911,-0.04304,-0.060563,-0.061833,0.003081,-0.020086,-0.019718,-0.036415,-0.094172,-0.095702,-0.083498,-0.060367,-0.060252,-0.065207,-0.072232,-0.051714,-0.062278,-0.086478,-0.108712,-0.0509,-0.034586,-0.059558,-0.062529,-0.105698,-0.039971,-0.028492,-0.042775,-0.062118,-0.052916,-0.012971,-0.026801,-0.023429,-0.041099,-0.084719,251,202,312,436,890,145,144,139,120,87,109,98,91,66,46,105,71,68,58,33,120,83,60,36,14,156.24,166.22,159.24,136,93.91,632.66,678.99,684.42,712.78,757.79,1582.21,1544.58,1704.98,1728.97,1870.42,3942.97,3568.52,3655.4,3640.68,4630.34,35902.63,27958.04,19223.44,20269.24,35671.53,424.00804587,10792.82923,841577.0995,8139203.9405,24687554.572,19921.292304,823948.81992,1850487.2589,4463453.9736,12301592.185,91774.496892,983416.36832,2078480.8467,3007315.8705,4511099.2007,157489.49776,347341.89196,779042.43578,2085948.8565,1361566.8175,122325.7505,116242.35135,267093.56393,96675.96568,578581.03467,2009,10,20091030
0.006279,-0.005472,0.025611,0.014591,0.015624,0.024338,0.012498,0.021379,0.034442,0.057268,0.031932,0.033846,0.023802,0.062191,0.06877,0.046888,0.048269,0.041185,0.033649,0.042693,0.071598,0.057529,0.036705,0.051067,0.042627,0.005772,-0.001117,0.011374,-0.000094,-0.003915,0.023473,0.00971,0.01834,0.031431,0.037591,0.031625,0.028361,0.019289,0.060191,0.067672,0.037683,0.048437,0.041857,0.037034,0.048094,0.06501,0.058636,0.03726,0.064075,0.07191,249,202,309,434,879,145,143,139,120,87,109,96,90,66,46,104,71,67,58,33,119,83,60,36,14,142.57,155.72,151.76,125.43,86.4,584.21,638.47,644.84,651.83,682.48,1502.13,1487.78,1603.22,1619.98,1701.57,3766.49,3474.03,3491.38,3492.26,4331.75,35691.35,27609.4,18844.8,19470.46,31880.76,426.67039239,10733.770868,863130.73059,8257963.0652,25073272.925,20406.136716,834246.53227,1890048.826,4617184.2553,13006079.767,94705.040127,1016701.0787,2127952.8478,3194343.8518,4821327.4928,164873.86533,364107.73774,811127.2985,2156138.9495,1419696.1896,131084.02958,122929.65758,276897.23319,101612.91722,603244.20843,2009,11,20091130
0.06184,0.089919,0.076233,0.080694,0.100927,0.093551,0.099758,0.085631,0.069717,0.089416,0.070491,0.070024,0.07022,0.080318,0.077117,0.060219,0.044628,0.079607,0.053335,0.061006,0.008825,0.022924,0.040795,0.019866,-0.030736,0.060152,0.078789,0.071263,0.061749,0.059329,0.092575,0.08788,0.08375,0.072417,0.099509,0.073576,0.068001,0.073813,0.078616,0.080534,0.05986,0.04758,0.079184,0.059278,0.057009,0.021089,0.043389,0.049002,0.041078,-0.007555,246,201,308,429,864,145,143,139,119,86,109,96,89,66,46,104,71,67,58,33,118,83,60,35,14,145.14,156.03,156.31,128.11,90.24,600.05,647.97,660.34,675.66,744.75,1550.81,1536.33,1621.18,1723.25,1830.03,3936.66,3639.29,3637.89,3612.12,4588.65,38332.92,29148.41,19503.36,20453.27,33114.14,453.05568945,11698.940811,928929.77558,8924331.1368,27603843.141,22315.151212,917469.29783,2051895.597,4939080.4901,14169031.395,101380.89311,1087894.5551,2277377.6967,3450907.1613,5193133.805,174802.40463,380357.13786,875698.70935,2271136.6204,1506306.1754,132240.84614,125747.69706,288193.25582,103631.55943,584702.89444,2009,12,20091231
-0.043132,-0.051904,-0.043595,-0.035444,-0.009807,-0.031729,-0.023572,-0.012697,-0.033992,-0.036508,-0.035218,-0.03432,-0.047689,-0.034735,-0.026339,-0.035045,-0.039754,-0.05142,-0.016063,-0.021008,-0.042163,-0.035753,-0.004607,-0.045759,-0.025787,-0.030927,-0.031298,-0.017146,-0.006243,0.04848,-0.030246,-0.028093,-0.011721,-0.024899,-0.023045,-0.031848,-0.029579,-0.040269,-0.027468,-0.01885,-0.032615,-0.039063,-0.043115,-0.017899,-0.005706,-0.033766,-0.045384,-0.018742,-0.046963,0.014104,244,200,307,426,852,145,143,139,118,86,108,96,89,66,46,104,71,67,57,33,118,83,60,35,14,158.04,171.08,169.29,139.52,101.05,658.12,716.15,718.37,717.85,813.59,1652.65,1642.18,1741.72,1858.85,1970.07,4173.18,3842.62,3922.57,3789.18,4857.24,38600.08,29876.75,20313.23,20958.54,31237.55,433.51449146,11091.718987,888433.08201,8608017.144,27333132.251,21607.113779,895842.71154,2025842.6786,4771191.2661,13651748.397,97810.460817,1050558.0139,2168771.8318,3331039.9011,5056351.8537,168676.45436,365236.4202,830670.28172,2234655.3529,1474661.6952,126665.17535,121251.83964,286865.54949,98889.482905,569625.1609,2010,1,20100129
0.041699,0.047193,0.045034,0.054187,0.072253,0.020935,0.030574,0.029275,0.061239,0.051675,0.043086,0.043211,0.046643,0.060408,0.091415,0.051435,0.068455,0.042043,0.039704,0.070128,0.025601,0.021349,0.039949,0.042403,0.056363,0.028418,0.044276,0.034623,0.036763,0.036877,0.015206,0.03468,0.031017,0.056222,0.052445,0.043812,0.039857,0.04085,0.063115,0.095305,0.042026,0.063097,0.040331,0.0359,0.071429,0.030242,0.037325,0.042073,0.033025,0.026757,242,199,306,426,842,145,142,138,118,86,108,94,89,66,46,103,71,67,57,33,118,83,60,35,13,150.96,163.1,162.75,134.77,101.19,636.31,698.35,708.49,694.83,801.15,1598.93,1587.46,1664.02,1799.79,1926.98,4025.51,3687.95,3716.26,3732.86,4784.31,36903.79,28782.51,20229.29,19764.16,33816.25,451.59161224,11615.170481,928442.77743,9074459.769,29308033.056,22059.458706,923232.20661,2085149.223,5063374.248,14357202.495,102024.72233,1095953.6763,2269929.8563,3532261.3594,5518578.2584,177352.32779,390238.67934,865594.15237,2323380.109,1578076.7706,129907.9305,123840.44517,298325.54133,103082.69365,601730.94384,2010,2,20100226
0.069944,0.066185,0.077339,0.073547,0.0996,0.07096,0.076436,0.075616,0.080515,0.115471,0.092123,0.064585,0.098892,0.069254,0.077223,0.08131,0.069933,0.077997,0.049479,0.119864,0.049911,0.060365,0.057143,0.064139,0.082999,0.054163,0.066459,0.083734,0.067094,0.094762,0.078727,0.072052,0.079673,0.084242,0.110152,0.091838,0.062759,0.096526,0.073681,0.08078,0.075514,0.068986,0.080358,0.051003,0.11499,0.05578,0.05593,0.054442,0.068815,0.10194,240,197,303,426,832,145,142,137,118,86,108,94,89,66,46,103,70,67,57,33,118,82,60,35,13,158.95,172.28,171.48,142.64,110.08,649.57,723.71,728.21,738.34,847.46,1669.68,1657.98,1745.43,1911.09,2095.79,4229.04,3913.42,3887.53,3870.04,5105.27,37671.28,29243.55,21032.24,20668.6,37320.11,483.17773596,12383.920539,1000247.6134,9741859.0616,32227113.148,23624.797896,993800.38355,2242819.8667,5471051.8256,16015043.025,111423.54583,1166735.8444,2494407.7597,3776884.5876,5944739.4273,191772.84556,417529.24091,933107.89947,2438338.6334,1767231.3646,136391.76522,131316.07364,315372.75773,109694.31454,651674.01045,2010,3,20100331
0.065237,0.072092,0.061082,0.095334,0.116809,0.02025,0.056391,0.04444,0.068541,0.07549,0.02834,0.052832,0.03318,0.077386,0.048701,0.036859,0.037045,0.033603,0.070024,0.050751,0.003804,0.026134,0.013219,-0.004315,-0.004879,0.092492,0.084462,0.058376,0.093346,0.136912,0.027447,0.05655,0.05073,0.065414,0.076568,0.028575,0.05833,0.046515,0.075117,0.067311,0.037852,0.037944,0.032884,0.064349,0.053912,0.013177,0.025653,0.019133,0.0118,0.0647,239,196,301,422,823,145,142,137,118,86,107,93,89,65,46,103,69,67,57,33,117,82,60,35,13,172.6,185.44,187.14,155.79,124.78,699.39,782.63,787.24,807.19,957.88,1824.03,1734.58,1924.35,2026.75,2266.13,4573.74,4192.7,4294.18,4052.4,5786.32,39774.12,31065.4,22448.27,21974.36,41329.92,514.69880192,13276.702139,1061344.7381,10670589.453,35991530.008,24103.200053,1049841.781,2342490.7815,5846043.1887,17224018.622,114581.28912,1228376.8326,2577172.2091,4069162.5783,6234254.1821,198841.40088,432996.61164,964463.12422,2609080.8579,1856920.1236,136910.59949,134747.88791,319541.67022,109220.98357,648494.49296,2010,4,20100430
-0.07093,-0.053263,-0.072038,-0.089167,-0.105447,-0.047048,-0.06191,-0.070162,-0.09221,-0.097963,-0.06299,-0.058269,-0.071111,-0.097942,-0.096787,-0.05363,-0.078722,-0.085247,-0.070802,-0.08193,-0.074372,-0.082515,-0.090332,-0.081602,-0.080941,-0.096717,-0.068177,-0.073182,-0.077215,-0.10067,-0.053387,-0.067591,-0.070365,-0.086227,-0.095709,-0.06613,-0.060552,-0.069784,-0.097403,-0.102005,-0.05541,-0.078393,-0.084311,-0.071436,-0.091023,-0.069381,-0.072707,-0.085397,-0.085286,-0.070724,239,195,298,418,811,145,141,137,118,86,107,93,89,64,46,103,68,67,56,33,117,82,60,35,13,185.62,198.82,200.3,171.79,140.22,714.7,830.51,825.4,865.69,1051.77,1877.46,1828.42,1992.08,2170.18,2386.21,4750.12,4373.87,4444.63,4292.56,6102.42,39820.46,31790.97,22835.02,21885.65,41712.39,478.1912159,12569.545153,984887.58587,9719125.0036,32196331.143,22969.192697,984846.07632,2178136.9433,5306979.5463,15536702.086,107363.81371,1156800.5429,2393906.9162,3670620.6571,5630859.4226,188177.53655,398910.25238,882245.53627,2424352.715,1704782.6579,126728.28439,123629.16594,290676.83206,100308.33287,596004.7002,2010,5,20100528
